station_code,station_name,osm_name,lat,lon,wikidata,match_status,match_method,match_confidence,source_ogd,source_osm
BHNG,Bhalukpong,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NYT,Nayatola,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DNQ,Dandkhora,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRR,Gorphar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHNP,Bishanpur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JAU,Jhaua,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MENP,Meenapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLF,Dalan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RWA,Rautara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RNX,Ranipatra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUB,Kasba,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GBN,Garh Banali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JAG,Jalalgarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSY,Kusiargaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARR,Arariya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMH,Simraha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTF,Bathnaha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLZ,Dholbaza,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GPE,Gogi Pothia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HOD,Haldia Bihar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SATR,Satar Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MOP,Mohitnagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KDX,Kadabari Hat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MDG,Mandalghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSBI,Kashiabari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GSA,Guagachha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NSRH,Niz-Sariha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BIZ,Baihata,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AGT,Agthori,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MZQ,Majgaon-Assa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AYU,Abhayapuri A,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNVT,Panchratna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRNI,Krishnai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DDNI,Dudhnoi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMGA,Amjonga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RGJI,Rangjuli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DPRA,Dhupdhara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNCA,Singra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BOKO,Boko,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMGN,Bamunigaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGON,Chaygaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRZA,Mirza,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AZA,Azara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNDP,Mendipathar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NOLB,Nolbari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LCT,Langcholiet,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NLN,Nailalung,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLDE,Daldali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RXR,Rangapahar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RXRX,Rangaphar Cr,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHKT,Khotkhoti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CJA,Chongajan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHGN,Bhilgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JMI,Jamguri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
OTN,Oating,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CFG,Chakiting,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KQY,Kharikatia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LH,Lahing,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SLX,Selenghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MZA,Mezenga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NZR,Nazira,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUGN,Mahutgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LPTA,Longpatia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRNR,Barua Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTZ,Balimara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDT,Bordubi Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGF,Charali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DSX,Desang,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRHT,Kharahat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHKT,Mohkhuti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SEPN,Sepon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MOX,Moran,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KOWN,Khowang,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LPK,Lepetkata,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VT,Vellore Town,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
POI,Ponpadi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VKZ,Venkatanaras,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VGA,Vepagunta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TDK,Taduku,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PUDI,Pudi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRM,Mamanduru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLPE,Balapalle,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SF,Settigunta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ANE,Anantarajupe,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RPL,Reddipalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HAQ,Hastavaramu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MMPL,Mantapampall,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNM,Ontimitta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKPT,Bhakarapet,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KNLP,Kanamalepall,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVF,Srivenkatape,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLPM,Arakkonam We,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNX,Manganallur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
POM,Punthottam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AWT,Alwar Tiruna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TTQ,Thathankulam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PCO,Palayamkotta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CV,Cauvery,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ANU,Anangur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MVPM,Mavelipalaiy,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DC,Magudanchava,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MCRD,Mecheri Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MTDM,Mettur Dam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PCTM,Puduchatti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNGL,Laddivadi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKY,Mekkudi Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JPM,Jiyapuram Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUQ,Marudur Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PAS,Pasur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CVD,Chavadipalay,Avadi,13.1182744,80.1015427,Q4827409,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KNNT,Kunnathur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TNGR,Thonganur H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MY,Malliyam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NPT,Narasinganpe,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TDR,Tiruvidaimar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRM,Tirunagesvar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DSM,Darasuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SWI,Swami Malai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ONR,Coonoor,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WEL,Wellington,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AVK,Aravankadu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KXT,Ketti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LOV,Lovedale,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UAM,Udhagamandal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KAY,Karai Madai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CMNR,Chamrajanaga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDGP,Badanaguppe,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRNU,Kananur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KVE,Kavalande,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NBU,Narasambudhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGHD,Chinnadagudi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NTW,Nanjangud To,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJPM,Sujatapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TXM,Tandavapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KDO,Kadakola,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AP,Ashokapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CMJ,Chamarajapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SDVL,Soldevanahal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SOLR,Solur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TASA,Tippesandra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIDP,Siddapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ACCI,Adichunchuna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DSVS,D Samudraval,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIGA,Shantigrama,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MVC,Mavinkere,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ANC,Annechakanah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRVN,Sravanur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRBL,Birahalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AKK,Akkihebbalu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HAH,Hosa Agrahar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARNH,Arjunahalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HPA,Hampapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DOY,Dornahalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLYH,Kallur Yedah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJS,Krishnarajsa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLGA,Belagula,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KCLA,Kenchanalu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARU,Arasalu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SPV,Sivapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRNH,Kornahalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSS,Masarahalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMDT,Semmandapatt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MPC,Muttampatti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SZV,Sivadi,Sivadi,12.0390657,78.1182781,Q63360814,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PRNT,Periyanagath,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KMLM,Kelamangalam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HHT,Habanghatta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGPA,Bageshpura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHYP,Sakkaraya Pa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CMGR,Chikmagaluru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHPD,Cheppad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KVTA,Karuvatta H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TZH,Takazhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNPR,Punnapra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TMPY,Tumboli H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KAVR,Kalavur H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRVZ,Tiruvizha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VAY,Vayalar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
EZP,Ezhupunna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AROR,Arur H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUMM,Kumbalam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VRLR,Virani Alur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMVA,Amaravilla H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRAM,Balaramapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NEM,Nemam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VELI,Veli H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KXP,Kaniyapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PGZ,Perunguzhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMY,Akathamuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
EVA,Edavai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KFI,Kappil,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IRP,Iravipuram H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGV,Chingavanam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
THX,Tovalai H.,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SGLM,Sengulam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MP,Melappalayam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TAY,Talaiyuthu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNO,Somanur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHI,Singanallur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SUU,Sulur Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNJ,Vanjipalaiya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VZ,Vijayamangal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IGR,Ingur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PY,Perundurai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TPM,Totiyapalaiy,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRK,Naraikkinar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDN,Gangaikondan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MDKI,Madukarai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ETMD,Ettimadai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WRA,Walayar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJKD,Kanjikode,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLL,Parli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNY,Mankarai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LDY,Lakkiti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLPM,Palappuram H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNUR,Mannanur,Annanur,13.1163563,80.1269127,Q4767947,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PUM,Pallippuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUL,Kallayi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NAU,Nadapuram Ro,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUKE,Mukkali Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CQL,Chirakkal Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PPNS,Pappinisseri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLAD,Kalanad Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KIF,Kuri,Kurinjipadi,11.5727513,79.5964024,Q63358030,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KFV,Kundara East,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CTPE,Chandanattop,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
EDN,Edamann,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VTK,Vallattolnag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUC,Mullurcarai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGK,Mulagunnathu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
OLR,Ollur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NYI,Nellayi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRAN,Koratti Anga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUC,Karukutty,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CWR,Chovvara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLMR,Kalamasseri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VDKS,Vadanam Kuru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KZC,Kulukalur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TDPM,Todiyappulam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KFE,Kurikad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KPTM,Kanjirammita,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KDTY,Kaduturutty,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KFQ,Kumaranallur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NLPD,Nalla Padu J,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRCA,Perecherla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PPM,Phirangipura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NDPU,Nudurupadu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
STUR,Satulur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUK,Munumaka,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAB,Santamgalur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VLE,Vellalcheruv,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SYM,Savalyapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CEM,Cheekateegal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GKM,Gundlakamma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
POO,Potlapadu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GJJ,Gajjelakonda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JBK,Jaggambhotla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SDV,Somidevi Pal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GMA,Gudimetta Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSTE,Kistamasetti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CMZ,Chalama,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GZL,Gazulapalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNM,Panyam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KEF,Krishna Mako,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RGM,Rangapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLK,Malkapuram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MYL,Malliyala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LMD,Linganenidod,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
EDD,Edduladoddi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TGL,Tuggali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLGT,Mallapa Gate,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLL,Bantanahal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNL,Bevinahalu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VP,Virapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HGI,Hagari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HDD,Haddingaundu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CSDR,Channasandra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RNN,Rajan Kunti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ORH,Oddara Halli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKL,Makali Durga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TDV,Thonde Bhavi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMWA,Someshwara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VWA,Viduraswatth,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DPE,Devarapalle,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLU,Malugur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CPL,Chakariapall,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRYP,Narayanapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTCR,Katlichera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSPL,Basampalle,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CCA,Chigicheria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ZPL,Zangalapalle,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PSPY,Prasannayana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TAC,Tati Cherla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GDE,Garladinne,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMD,Pamidi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RRJ,Ramarajupall,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TKPY,Turkapalli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLU,Patakottache,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NKDO,Nakkanadoddi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TIM,Timmanacherl,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VMP,Vallampaduga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKTI,Kuttakudi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRVT,Siruvattur H,Attur,11.595226,78.5935039,Q63371891,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MLYR,Melnariyappa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TVS,Talaivasal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HLV,Haliyuru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTGH,Bettadanagen,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMC,Amrithapura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CKVD,Chikkadavadi,Avadi,13.1182744,80.1015427,Q4827409,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PEU,Perashshannu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KODN,Kodumunda Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRKD,Karakad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CS,Kannur South,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ETK,Ettakkot,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
